ID_code,price,carat,cut,color,clarity,depth,table,x,y,z
train_1942,645,0.32,Ideal,G,VS1,61.2,56.0,4.39,4.43,2.7
train_1943,1194,0.54,Very Good,H,SI2,60.7,55.0,5.31,5.34,3.23
train_1944,6416,1.02,Premium,G,VS2,62.5,58.0,6.46,6.41,4.02
train_1945,17168,2.42,Premium,J,VS2,61.3,59.0,8.61,8.58,5.27
train_1946,1546,0.51,Premium,G,VS2,62.7,58.0,5.12,5.09,3.2
train_1947,926,0.42,Very Good,F,SI1,63.1,56.0,4.82,4.79,3.03
train_1948,7550,1.1,Ideal,G,VS1,61.3,57.0,6.59,6.66,4.06
train_1949,1327,0.42,Ideal,E,VVS1,62.0,55.0,4.81,4.83,2.99
train_1950,526,0.3,Very Good,G,VS2,63.0,55.0,4.29,4.31,2.71
train_1951,561,0.32,Premium,G,VS2,62.3,58.0,4.36,4.41,2.73
train_1952,4034,0.9,Ideal,E,SI2,61.7,56.0,6.21,6.26,3.85
train_1953,3714,0.73,Ideal,E,VVS2,62.0,57.0,5.79,5.73,3.57
train_1954,755,0.41,Good,F,SI1,63.2,59.0,4.68,4.72,2.97
train_1955,5148,1.0,Good,G,VS2,63.8,59.0,6.26,6.34,4.02
train_1956,4071,1.18,Good,E,SI2,63.6,57.0,6.74,6.72,4.28
train_1957,4095,1.0,Premium,G,SI2,62.7,59.0,6.3,6.36,3.97
train_1958,14844,1.51,Premium,E,VS2,62.2,59.0,7.4,7.36,4.59
train_1959,4838,0.9,Ideal,H,VVS2,62.0,57.0,6.2,6.15,3.83
train_1960,6013,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97
train_1961,625,0.42,Ideal,H,SI2,61.4,56.0,4.81,4.86,2.97
train_1962,2587,0.64,Ideal,G,VVS2,,54.0,5.53,5.56,3.42
train_1963,6310,1.01,Very Good,E,VS2,62.3,58.0,6.39,6.45,4.0
train_1964,4399,1.01,Good,E,SI1,64.1,59.0,6.31,6.35,4.06
train_1965,3095,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58
train_1966,571,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74
train_1967,891,0.31,Ideal,G,IF,61.0,56.0,4.38,4.41,2.68
train_1968,3357,0.8,Ideal,I,IF,62.4,58.0,5.9,5.96,3.7
train_1969,1670,0.52,Very Good,E,VS2,,56.0,5.12,5.08,3.23
train_1970,756,0.32,Ideal,D,SI1,62.8,56.0,4.35,4.34,2.73
train_1971,825,0.32,Ideal,E,VS1,62.3,54.0,4.37,4.4,2.73
train_1972,748,0.35,Premium,F,SI1,60.2,58.0,4.6,4.54,2.75
train_1973,1882,0.56,Premium,E,VS2,61.0,62.0,5.36,5.28,3.24
train_1974,6619,1.14,Premium,G,VS2,61.2,58.0,6.75,6.71,4.12
train_1975,15957,1.5,Very Good,E,VS1,59.0,62.0,7.45,7.47,4.4
train_1976,2441,0.7,Good,F,VS1,64.0,57.0,5.62,5.54,3.57
train_1977,475,0.3,Ideal,F,SI1,61.4,55.0,4.34,4.36,2.67
train_1978,710,0.3,Premium,D,VS2,62.3,58.0,4.29,4.32,2.68
train_1979,1781,0.51,Premium,E,VS2,61.3,60.0,5.16,5.11,3.15
train_1980,1390,0.64,Very Good,I,SI1,63.0,57.0,5.47,5.52,3.46
train_1981,868,0.33,Ideal,G,VVS1,62.2,57.0,4.41,4.46,2.76
train_1982,1732,0.57,Very Good,E,VS2,60.7,58.0,5.37,5.33,3.25
train_1983,2390,0.7,Very Good,I,VVS1,61.6,58.0,5.69,5.71,3.51
train_1984,1922,0.7,Good,J,VVS2,64.3,56.0,5.57,5.63,3.6
train_1985,3089,0.77,Ideal,H,SI1,61.3,56.0,5.87,5.91,3.61
train_1986,568,0.36,Ideal,H,VS2,62.1,55.0,4.57,4.61,2.85
train_1987,1282,0.45,Premium,E,VS1,60.8,60.0,4.94,4.9,2.99
train_1988,10002,1.7,Ideal,J,VS2,60.5,58.0,7.73,7.74,4.68
train_1989,8905,1.01,Premium,F,VVS2,59.9,58.0,6.54,6.49,3.9
train_1990,4641,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03
train_1991,2143,0.9,Good,F,I1,64.3,58.0,6.09,6.05,3.9
train_1992,6860,1.0,Premium,E,VS2,61.8,62.0,6.47,6.44,3.99
train_1993,419,0.24,Very Good,D,VS1,62.2,58.0,3.95,3.99,2.47
train_1994,4427,1.0,Good,G,SI1,64.3,58.0,6.25,6.22,4.01
train_1995,4488,1.17,Ideal,I,SI2,62.2,56.0,6.72,6.79,4.2
train_1996,1040,0.42,Ideal,D,SI1,61.9,56.0,4.84,4.82,2.99
train_1997,1778,0.52,Ideal,F,VS1,61.2,57.0,5.16,5.2,3.17
train_1998,1571,0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22
train_1999,958,0.5,Premium,H,SI2,61.0,58.0,5.14,5.05,3.11
train_2000,776,0.3,Premium,G,VS1,62.3,59.0,4.3,4.27,2.67
train_2001,7679,1.04,Very Good,D,VS2,63.1,54.0,6.44,6.53,4.09
train_2002,1338,0.54,Very Good,H,VS2,62.6,58.0,5.16,5.19,3.24
train_2003,15992,2.07,Premium,I,SI1,62.3,60.0,8.16,8.12,5.07
train_2004,4504,0.9,Very Good,F,VS2,63.2,58.0,6.11,6.16,3.88
train_2005,2345,0.72,Very Good,I,SI1,63.2,57.0,5.71,5.75,3.62
train_2006,1115,0.41,Ideal,F,VVS2,62.5,56.0,4.72,4.75,2.96
train_2007,2000,0.7,Fair,E,SI1,57.2,66.0,5.76,5.74,3.29
train_2008,1852,0.53,Very Good,E,VS2,60.1,59.0,5.24,5.27,3.16
train_2009,2165,0.75,Ideal,H,SI1,62.1,57.0,5.82,5.78,3.6
train_2010,1048,0.42,Ideal,G,VS2,61.9,57.0,4.83,4.79,2.98
train_2011,2459,0.74,Very Good,I,VS2,60.9,56.0,5.83,5.86,3.56
train_2012,17052,1.71,Very Good,F,VS2,58.5,61.0,7.88,7.79,4.58
train_2013,2429,0.7,Ideal,H,VS2,62.4,58.0,5.67,5.71,3.55
train_2014,698,0.31,Premium,G,VS2,59.2,60.0,4.47,4.42,2.63
train_2015,4281,0.64,Ideal,D,VVS1,61.5,56.0,5.57,5.59,3.43
train_2016,1449,0.5,Ideal,G,VS2,62.5,57.0,5.04,5.07,3.16
train_2017,2691,0.9,Good,J,VS2,64.1,56.0,6.12,6.08,3.91
train_2018,743,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98
train_2019,1414,0.57,Premium,E,SI2,61.2,57.0,5.35,5.31,3.26
train_2020,5452,1.18,Ideal,G,SI2,60.5,55.0,6.9,6.85,4.16
train_2021,1409,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19
train_2022,3660,0.91,Good,D,SI2,63.3,62.0,6.01,6.09,3.83
train_2023,3145,0.7,Ideal,H,VS2,61.2,56.0,5.72,5.75,3.51
train_2024,1822,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21
train_2025,9467,1.61,Good,G,VS2,63.8,58.0,7.43,7.36,4.72
train_2026,13445,1.5,Premium,D,SI1,61.6,59.0,7.4,7.3,4.53
train_2027,847,0.42,Premium,H,VS1,61.2,60.0,4.77,4.84,2.94
train_2028,1804,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23
train_2029,2137,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56
train_2030,802,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7
train_2031,596,0.34,Premium,G,VS2,60.3,58.0,4.49,4.53,2.72
train_2032,6987,1.5,Very Good,J,SI1,62.7,58.0,7.22,7.26,4.54
train_2033,7423,1.25,Ideal,H,SI1,,58.0,6.86,6.89,4.26
train_2034,717,0.41,Very Good,D,SI1,60.3,63.0,4.78,4.8,2.89
train_2035,675,0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71
train_2036,1711,0.63,Ideal,G,SI1,,58.0,5.44,5.48,3.4
train_2037,4416,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96
train_2038,3958,0.91,Premium,D,SI2,61.2,58.0,6.21,6.25,3.81
train_2039,914,0.31,Premium,F,IF,61.9,58.0,4.36,4.39,2.71
train_2040,700,0.38,Very Good,H,VS2,62.8,56.0,4.59,4.62,2.89
train_2041,475,0.33,Very Good,H,SI1,63.0,57.0,4.39,4.41,2.77
train_2042,4144,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99
train_2043,2553,0.7,Ideal,D,SI2,62.1,55.0,5.68,5.73,3.54
train_2044,4873,1.03,Ideal,G,SI2,61.8,55.0,6.5,6.52,4.02
train_2045,2671,0.7,Very Good,E,VS1,62.7,60.0,5.59,5.64,3.52
train_2046,706,0.35,Ideal,F,VS2,62.4,57.0,4.5,4.51,2.81
train_2047,9702,1.25,Premium,F,VS2,60.8,58.0,6.98,6.93,4.23
train_2048,14266,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72
train_2049,5171,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99
train_2050,2262,0.71,Premium,F,SI1,60.3,60.0,5.76,5.79,3.48
train_2051,9781,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41
train_2052,765,0.4,Very Good,I,SI1,63.2,55.0,4.72,4.68,2.97
train_2053,6324,1.07,Ideal,G,VS2,61.1,59.0,6.62,6.57,4.03
train_2054,2375,0.74,Ideal,H,SI1,62.1,56.0,5.86,5.84,3.63
train_2055,13846,1.54,Ideal,G,VS1,62.3,57.0,7.35,7.38,4.59
train_2056,2622,1.2,Fair,F,I1,,56.0,6.65,6.58,4.35
train_2057,714,0.34,Ideal,E,SI1,62.2,54.0,4.5,4.47,2.79
train_2058,430,0.31,Ideal,I,SI1,61.4,56.0,4.35,4.38,2.68
train_2059,3906,1.0,Good,G,SI2,64.2,57.0,6.25,6.27,4.02
train_2060,1259,0.51,Good,G,SI1,63.7,55.0,5.1,5.07,3.24
train_2061,15451,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99
train_2062,1940,0.5,Very Good,G,VVS1,61.3,57.0,5.15,5.07,3.13
train_2063,3354,0.7,Ideal,G,VVS1,61.9,58.0,5.67,5.74,3.53
train_2064,666,0.4,Ideal,H,SI1,62.0,56.0,4.68,4.74,2.92
train_2065,6296,1.0,Premium,F,VS2,62.2,57.0,6.43,6.4,3.99
train_2066,371,0.26,Ideal,I,VS2,61.8,55.0,4.12,4.17,2.56
train_2067,1326,0.42,Ideal,D,VVS2,61.4,56.0,4.82,4.85,2.97
train_2068,1412,0.53,Premium,H,VS2,,52.0,5.29,5.26,3.24
train_2069,1104,0.5,Ideal,E,SI2,61.8,58.0,5.08,5.11,3.15
train_2070,1956,0.53,Ideal,D,VS2,61.2,55.0,5.25,5.21,3.2
train_2071,4167,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72
train_2072,905,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88
train_2073,709,0.3,Premium,I,VVS1,61.1,59.0,4.33,4.31,2.64
train_2074,3398,0.9,Good,H,SI1,63.2,61.0,6.12,6.03,3.84
train_2075,698,0.31,Very Good,E,SI1,63.2,59.0,4.31,4.24,2.7
train_2076,507,0.31,Ideal,H,VS2,62.0,55.0,4.36,4.38,2.71
train_2077,2961,0.96,Premium,E,SI2,60.4,56.0,6.32,6.23,3.79
train_2078,4973,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98
train_2079,972,0.32,Ideal,D,VS2,62.5,56.0,4.45,4.38,2.76
train_2080,8911,1.2,Premium,G,VS1,62.0,58.0,6.76,6.73,4.18
train_2081,1209,0.5,Very Good,H,VS2,63.0,55.0,5.05,5.08,3.19
train_2082,745,0.31,Ideal,E,VS2,60.9,57.0,4.36,4.38,2.66
train_2083,9139,1.2,Very Good,G,VVS1,60.9,59.0,6.87,6.79,4.16
train_2084,994,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95
train_2085,4991,1.21,Very Good,H,SI2,61.1,60.0,6.86,6.91,4.21
train_2086,972,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72
train_2087,5766,1.04,Good,E,SI1,63.8,58.0,6.46,6.39,4.1
train_2088,874,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87
train_2089,4649,1.0,Ideal,H,SI2,62.0,56.0,6.38,6.43,3.97
train_2090,4268,1.03,Ideal,F,SI2,62.3,56.0,6.51,6.43,4.03
train_2091,10011,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69
train_2092,3849,0.72,Ideal,G,VVS2,61.9,57.0,5.72,5.75,3.55
train_2093,6973,1.36,Ideal,J,VVS2,61.9,56.0,7.16,7.13,4.42
train_2094,3581,0.8,Ideal,H,VS1,62.2,56.0,5.92,5.95,3.69
train_2095,1698,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29
train_2096,1087,0.41,Ideal,E,VS2,62.2,56.0,4.8,4.75,2.97
train_2097,3351,0.94,Very Good,G,SI2,62.3,59.0,6.2,6.26,3.88
train_2098,11011,2.01,Ideal,J,SI2,62.9,54.0,8.06,7.93,5.05
train_2099,2388,0.71,Ideal,E,SI2,59.3,56.0,5.89,5.84,3.48
train_2100,2021,0.7,Very Good,I,SI1,61.1,56.0,5.74,5.75,3.51
train_2101,2277,0.74,Very Good,G,SI2,63.0,56.0,5.75,5.77,3.63
train_2102,749,0.31,Ideal,F,VS2,61.9,57.0,4.34,4.32,2.68
train_2103,2824,0.82,Premium,E,SI2,60.8,60.0,6.05,6.03,3.67
train_2104,16733,2.01,Ideal,H,SI1,65.1,56.0,7.91,7.84,5.12
train_2105,1185,0.44,Ideal,H,IF,61.5,56.0,4.89,4.93,3.02
train_2106,4481,0.97,Premium,F,SI1,62.7,59.0,6.31,6.28,3.95
train_2107,1859,0.64,Ideal,E,SI1,62.7,57.0,5.54,5.47,3.45
train_2108,5370,1.37,Premium,J,VS1,60.0,62.0,7.24,7.21,4.33
train_2109,6750,1.23,Premium,G,SI1,62.4,55.0,6.89,6.83,4.28
train_2110,15760,2.04,Premium,H,SI2,62.7,56.0,8.12,8.06,5.07
train_2111,511,0.39,Very Good,E,I1,62.8,57.0,4.61,4.66,2.91
train_2112,1627,0.61,Ideal,I,VS2,62.0,57.0,5.43,5.46,3.37
train_2113,1372,0.46,Premium,E,VS1,61.7,59.0,4.93,4.96,3.05
train_2114,984,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8
train_2115,12247,1.5,Very Good,E,SI1,59.3,60.0,7.4,7.5,4.42
train_2116,4759,1.03,Ideal,H,SI1,61.0,55.0,6.56,6.59,4.01
train_2117,488,0.31,Premium,J,VS2,62.5,60.0,4.36,4.31,2.71
train_2118,957,0.37,Ideal,F,VS2,60.6,56.0,4.64,4.63,2.81
train_2119,3294,0.72,Ideal,F,VS1,61.1,56.0,5.79,5.76,3.53
train_2120,2474,0.81,Good,G,SI2,59.2,64.0,6.11,6.15,3.63
train_2121,680,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43
train_2122,3084,0.9,Very Good,E,SI2,63.1,54.0,6.2,6.17,3.9
train_2123,526,0.3,Good,G,VS2,63.1,56.0,4.25,4.28,2.69
train_2124,2329,0.71,Ideal,E,SI1,62.0,56.0,5.77,5.72,3.56
train_2125,900,0.32,Premium,E,VS2,61.3,59.0,4.39,4.35,2.68
train_2126,4452,1.06,Ideal,H,SI2,62.8,57.0,6.57,6.49,4.1
train_2127,4630,1.04,Ideal,F,SI2,62.6,57.0,6.48,6.45,4.05
train_2128,593,0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7
train_2129,11159,1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54
train_2130,5613,1.2,Ideal,H,SI2,62.6,58.0,6.74,6.81,4.24
train_2131,2610,0.71,Ideal,D,SI2,61.3,57.0,5.71,5.78,3.52
train_2132,720,0.32,Ideal,F,SI2,61.7,56.0,4.44,4.41,2.73
train_2133,734,0.31,Very Good,D,VS2,61.8,57.0,4.36,4.41,2.71
train_2134,1187,0.41,Ideal,E,VVS2,60.9,56.0,4.75,4.81,2.91
train_2135,2647,0.86,Good,G,SI2,,53.0,6.06,6.1,3.84
train_2136,2506,0.44,Ideal,G,IF,61.6,55.0,4.9,4.93,3.03
train_2137,776,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68
train_2138,3145,0.78,Premium,D,SI1,60.9,55.0,6.0,5.93,3.63
train_2139,2723,0.74,Ideal,G,VS2,62.9,54.0,5.81,5.78,3.64
train_2140,2742,0.51,Ideal,D,VVS2,61.3,57.0,5.17,5.14,3.16
train_2141,6342,1.04,Ideal,G,VS2,62.0,57.0,6.49,6.5,4.03
train_2142,1957,0.54,Ideal,G,VS1,60.6,56.0,5.28,5.31,3.21
train_2143,666,0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74
train_2144,580,0.26,Premium,E,VS1,60.1,60.0,4.15,4.1,2.48
train_2145,2688,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55
train_2146,5324,1.21,Ideal,J,VS1,62.3,55.0,6.81,6.86,4.26
train_2147,838,0.38,Ideal,E,SI1,61.4,57.0,4.67,4.64,2.86
train_2148,2705,0.72,Good,F,VS2,61.1,60.0,5.72,5.76,3.51
train_2149,4525,1.01,Premium,I,SI1,60.8,61.0,6.47,6.43,3.92
train_2150,789,0.31,Ideal,G,VVS1,62.0,56.0,4.38,4.4,2.72
train_2151,6604,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06
train_2152,12823,1.52,Premium,D,SI1,59.8,58.0,7.55,7.51,4.5
train_2153,2811,0.99,Fair,I,SI2,68.1,56.0,6.21,6.06,4.18
train_2154,868,0.3,Ideal,F,VVS1,62.4,56.0,4.28,4.31,2.68
train_2155,943,0.41,Very Good,H,VS2,,58.0,4.77,4.66,2.99
train_2156,646,0.28,Ideal,E,VVS1,62.0,56.0,4.19,4.23,2.61
train_2157,2312,0.72,Ideal,I,VS2,61.6,55.0,5.76,5.78,3.55
train_2158,655,0.4,Good,G,SI1,63.3,58.0,4.66,4.69,2.96
train_2159,470,0.27,Ideal,D,VS2,60.2,57.0,4.19,4.21,2.53
train_2160,7950,1.56,Premium,F,SI2,58.8,59.0,7.76,7.61,4.52
train_2161,3245,0.71,Ideal,D,VS2,63.0,56.0,5.69,5.65,3.58
train_2162,15214,2.0,Premium,J,VVS2,63.0,59.0,8.0,7.97,5.03
train_2163,621,0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65
train_2164,2726,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17
train_2165,1634,0.55,Ideal,G,VS2,60.1,55.0,5.33,5.37,3.22
train_2166,562,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71
train_2167,2106,0.7,Very Good,H,VS2,62.1,55.0,5.66,5.71,3.53
train_2168,6224,1.5,Premium,G,SI2,61.8,60.0,7.28,7.25,4.49
train_2169,3502,0.72,Ideal,G,VVS1,62.2,57.0,5.72,5.75,3.57
train_2170,18172,2.01,Ideal,G,VS2,63.0,56.0,8.0,7.93,5.02
train_2171,4619,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96
train_2172,386,0.21,Premium,D,VS2,61.6,59.0,3.82,3.78,2.34
train_2173,852,0.36,Premium,D,VS2,60.5,58.0,4.6,4.63,2.79
train_2174,6204,1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97
train_2175,7064,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01
train_2176,714,0.38,Ideal,H,VS1,,55.4,4.63,4.68,2.89
train_2177,1270,0.55,Premium,H,VS2,59.9,61.0,5.31,5.28,3.17
train_2178,7372,1.2,Ideal,G,SI1,61.6,57.0,6.85,6.88,4.23
train_2179,868,0.33,Very Good,G,VVS1,62.8,59.0,4.38,4.44,2.77
train_2180,447,0.3,Very Good,G,SI1,60.1,62.0,4.35,4.37,2.62
train_2181,1031,0.42,Ideal,F,VS1,61.4,57.0,4.78,4.83,2.95
train_2182,6596,1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72
train_2183,3265,1.0,Fair,I,VS2,65.7,58.0,6.25,6.2,4.09
train_2184,7834,2.11,Very Good,G,I1,,57.0,8.13,8.07,5.12
train_2185,2161,0.62,Very Good,G,VS1,60.1,58.0,5.52,5.54,3.32
train_2186,2351,0.73,Premium,I,VVS2,61.5,58.0,5.78,5.73,3.54
train_2187,5557,1.05,Premium,F,SI1,61.6,57.0,6.56,6.53,4.03
train_2188,8794,1.51,Good,F,VS2,64.0,59.0,7.16,7.08,4.56
train_2189,867,0.43,Premium,G,VS2,61.2,58.0,4.84,4.9,2.98
train_2190,1630,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33
train_2191,4689,0.9,Ideal,H,VS1,61.9,56.0,6.17,6.23,3.84
train_2192,10929,1.7,Premium,I,VS2,62.0,59.0,7.6,7.55,4.7
train_2193,4321,1.12,Premium,I,VS2,62.4,58.0,6.63,6.59,4.13
train_2194,4749,1.06,Ideal,I,SI1,61.2,56.0,6.6,6.57,4.03
train_2195,6340,1.0,Very Good,F,VS2,,55.0,6.39,6.44,3.99
train_2196,754,0.37,Ideal,I,IF,60.7,56.0,4.64,4.68,2.83
train_2197,550,0.33,Premium,F,SI1,60.9,59.0,4.42,4.45,2.7
train_2198,4939,1.01,Premium,D,SI2,61.0,62.0,6.43,6.39,3.91
train_2199,9930,1.24,Premium,F,VS1,58.0,58.0,7.16,7.02,4.11
train_2200,642,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55
train_2201,5995,1.28,Ideal,G,SI2,61.4,57.0,6.99,6.96,4.28
train_2202,3140,0.7,Ideal,G,VS1,61.2,57.0,5.7,5.74,3.5
train_2203,3530,1.03,Ideal,I,SI2,59.8,56.0,6.64,6.58,3.95
train_2204,2092,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1
train_2205,1144,0.45,Good,F,VS1,58.6,62.2,5.0,5.05,2.95
train_2206,625,0.31,Very Good,G,VS1,62.9,57.0,4.3,4.32,2.71
train_2207,6323,1.22,Very Good,H,SI1,62.4,57.0,6.78,6.82,4.24
train_2208,1600,0.54,Very Good,F,VS1,,59.0,5.26,5.2,3.22
train_2209,1124,0.37,Ideal,E,VS1,61.2,56.0,4.67,4.64,2.85
train_2210,1069,0.33,Premium,D,VS2,61.1,56.0,4.54,4.5,2.76
train_2211,3086,0.75,Ideal,E,VS1,61.8,55.0,5.85,5.87,3.62
train_2212,2559,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52
train_2213,890,0.32,Ideal,E,VVS2,62.3,55.0,4.37,4.4,2.73
train_2214,10365,1.65,Ideal,I,SI1,61.7,55.0,7.6,7.63,4.7
train_2215,7346,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42
train_2216,2166,0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49
train_2217,876,0.41,Ideal,E,SI2,60.7,57.0,4.85,4.81,2.93
train_2218,2975,0.7,Very Good,F,VS1,,57.0,5.69,5.72,3.54
train_2219,3288,1.03,Very Good,H,SI2,63.1,56.0,6.43,6.38,4.04
train_2220,1859,0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62
train_2221,1326,0.57,Ideal,I,VS2,61.5,56.0,5.32,5.35,3.28
train_2222,2133,0.55,Ideal,D,VS2,61.7,55.0,5.27,5.29,3.26
train_2223,7277,1.02,Very Good,E,SI1,63.7,55.0,6.29,6.4,4.04
train_2224,5141,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09
train_2225,5602,1.07,Ideal,E,SI2,61.5,56.0,6.58,6.61,4.06
train_2226,826,0.31,Very Good,D,VVS1,61.1,56.0,4.35,4.42,2.68
train_2227,2387,0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17
train_2228,12236,1.51,Premium,E,SI1,59.6,61.0,7.53,7.43,4.46
train_2229,2147,0.6,Ideal,G,VS1,61.2,56.0,5.43,5.47,3.33
train_2230,4627,1.08,Premium,G,SI2,62.3,56.0,6.6,6.52,4.09
train_2231,1200,0.38,Ideal,D,VVS2,61.3,56.0,4.63,4.73,2.87
train_2232,1847,0.54,Ideal,E,VS2,62.2,55.0,5.24,5.21,3.25
train_2233,967,0.32,Premium,E,IF,60.0,61.0,4.5,4.46,2.69
train_2234,876,0.41,Ideal,H,SI1,62.9,55.0,4.82,4.75,3.01
train_2235,2297,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29
train_2236,1153,0.5,Very Good,G,SI1,,52.0,5.1,5.15,3.2
train_2237,4082,0.9,Premium,H,VS2,62.7,59.0,6.15,6.1,3.84
train_2238,4320,0.9,Very Good,G,SI1,62.4,59.0,6.1,6.15,3.82
train_2239,900,0.32,Ideal,E,VS2,62.8,54.0,4.38,4.35,2.74
train_2240,15418,2.14,Premium,I,VS2,59.3,59.0,8.39,8.43,5.0
train_2241,1565,0.6,Very Good,G,SI1,63.1,57.0,5.32,5.41,3.39
train_2242,6720,1.0,Premium,E,VS2,60.0,60.0,6.43,6.43,3.89
train_2243,6805,1.55,Ideal,J,SI2,62.0,56.0,7.42,7.38,4.59
train_2244,5376,1.2,Premium,I,VVS2,63.0,60.0,6.71,6.63,4.2
train_2245,776,0.3,Premium,G,VS1,62.9,58.0,4.32,4.27,2.7
train_2246,5546,1.0,Good,D,SI1,60.5,60.0,6.37,6.42,3.87
train_2247,6661,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24
train_2248,1547,0.42,Ideal,D,VVS1,61.6,56.0,4.79,4.82,2.96
train_2249,1788,0.71,Good,I,SI1,62.6,63.0,5.54,5.61,3.49
train_2250,1738,0.49,Good,D,VS1,57.5,60.0,5.18,5.25,3.0
train_2251,1326,0.42,Ideal,F,VVS1,62.0,55.0,4.81,4.84,2.99
train_2252,5210,1.01,Premium,D,SI1,,59.0,6.4,6.43,3.96
train_2253,402,0.23,Very Good,F,VS2,63.4,56.0,3.84,3.89,2.45
train_2254,675,0.3,Ideal,E,SI1,62.9,57.0,4.32,4.27,2.7
train_2255,924,0.4,Very Good,D,SI1,63.3,57.0,4.71,4.68,2.97
train_2256,3403,0.91,Premium,D,SI2,62.0,62.0,6.25,6.16,3.85
train_2257,1155,0.5,Good,E,SI1,64.2,59.0,5.03,4.97,3.21
train_2258,421,0.3,Very Good,E,SI2,61.7,61.0,4.29,4.33,2.66
train_2259,1939,0.54,Premium,E,VS1,60.3,58.0,5.26,5.32,3.19
train_2260,4780,0.9,Very Good,G,VS1,62.7,56.0,6.1,6.14,3.84
train_2261,462,0.31,Good,D,SI2,63.1,54.0,4.33,4.38,2.75
train_2262,2593,0.7,Very Good,E,VS2,60.2,57.0,5.77,5.82,3.49
train_2263,3296,0.7,Fair,D,VVS2,58.5,62.0,5.72,5.81,3.37
train_2264,773,0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71
train_2265,364,0.24,Ideal,G,SI1,62.2,54.0,3.97,4.0,2.48
train_2266,5294,1.01,Premium,H,VS1,61.2,61.0,6.44,6.41,3.93
train_2267,5526,1.03,Good,D,SI1,57.7,62.0,6.63,6.65,3.83
train_2268,2563,0.72,Good,F,SI1,64.0,61.0,5.67,5.62,3.61
train_2269,3384,0.76,Ideal,D,VS2,61.2,57.0,5.91,5.89,3.61
train_2270,1690,0.53,Ideal,E,VS2,62.1,54.6,5.19,5.21,3.23
train_2271,793,0.4,Premium,H,VS1,62.7,58.5,4.7,4.74,2.96
train_2272,674,0.34,Very Good,H,VVS2,63.1,57.0,4.41,4.49,2.81
